order_id;order_date;order_status;delivery_date;seller_id;buyer_id;product_quantities
O04153;20/12/2020;OK;30/12/2020;U00605;U00205;"{""P00605_004"": 4,
""P00605_004"": 1,
""P00605_009"": 3,
""P00605_007"": 1,
""P00605_008"": 3}"
O04154;19/12/2020;OK;23/12/2020;U00559;U00525;"{""P00559_005"": 1,
""P00559_009"": 2,
""P00559_002"": 2}"
O04155;29/12/2020;OK;6/01/2021;U00551;U00590;"{""P00551_004"": 2}"
O04156;30/11/2020;OK;3/12/2020;U00448;U00460;"{""P00448_009"": 3,
""P00448_011"": 3}"
O04157;30/12/2020;OK;10/01/2021;U00609;U00276;"{""P00609_001"": 5}"
O04158;30/12/2020;OK;6/01/2021;U00573;U00398;"{""P00573_002"": 5,
""P00573_002"": 2}"
O04159;9/11/2020;OK;23/11/2020;U00555;U00205;"{""P00555_008"": 1,
""P00555_009"": 1,
""P00555_006"": 1}"
O04160;28/11/2020;OK;29/11/2020;U00536;U00521;"{""P00536_003"": 1,
""P00536_005"": 3}"
O04161;8/11/2020;OK;14/11/2020;U00613;U00425;"{""P00613_001"": 2,
""P00613_002"": 1,
""P00613_001"": 4}"
O04162;22/11/2020;CANCELED;;U00617;U00073;"{""P00617_002"": 2,
""P00617_001"": 1,
""P00617_012"": 1,
""P00617_002"": 1}"
O04163;21/11/2020;OK;5/12/2020;U00595;U00041;"{""P00595_001"": 4,
""P00595_004"": 2,
""P00595_001"": 2,
""P00595_004"": 5,
""P00595_004"": 4}"
O04164;6/11/2020;CANCELED;;U00545;U00542;"{""P00545_005"": 1,
""P00545_004"": 5,
""P00545_005"": 2,
""P00545_003"": 1}"
O04165;12/12/2020;CANCELED;;U00589;U00436;"{""P00589_007"": 1,
""P00589_006"": 5,
""P00589_008"": 4,
""P00589_006"": 3}"
O04166;6/11/2020;OK;17/11/2020;U00599;U00471;"{""P00599_003"": 3,
""P00599_009"": 3,
""P00599_004"": 5}"
O04167;7/12/2020;CANCELED;;U00626;U00354;"{""P00626_002"": 4,
""P00626_004"": 1}"
O04168;28/12/2020;OK;3/01/2021;U00406;U00572;"{""P00406_005"": 2,
""P00406_007"": 1}"
O04169;25/12/2020;OK;28/12/2020;U00489;U00443;"{""P00489_002"": 4,
""P00489_015"": 3,
""P00489_007"": 5}"
O04170;18/12/2020;OK;29/12/2020;U00605;U00219;"{""P00605_007"": 4,
""P00605_001"": 3,
""P00605_004"": 4,
""P00605_005"": 5,
""P00605_006"": 2}"
O04171;18/11/2020;OK;19/11/2020;U00401;U00396;"{""P00401_001"": 5}"
O04172;23/12/2020;OK;4/01/2021;U00614;U00600;"{""P00614_010"": 2}"
O04173;16/11/2020;OK;1/12/2020;U00589;U00075;"{""P00589_001"": 4,
""P00589_004"": 5,
""P00589_002"": 1}"
O04174;27/11/2020;OK;5/12/2020;U00480;U00016;"{""P00480_002"": 5}"
O04175;20/12/2020;OK;22/12/2020;U00599;U00210;"{""P00599_013"": 2}"
O04176;4/11/2020;OK;14/11/2020;U00538;U00344;"{""P00538_001"": 3,
""P00538_002"": 1}"
O04177;1/12/2020;CANCELED;;U00365;U00374;"{""P00365_001"": 2,
""P00365_001"": 1,
""P00365_001"": 3,
""P00365_001"": 5}"
O04178;16/11/2020;OK;25/11/2020;U00493;U00246;"{""P00493_001"": 1,
""P00493_001"": 4,
""P00493_001"": 1}"
O04179;10/11/2020;OK;22/11/2020;U00626;U00323;"{""P00626_004"": 5,
""P00626_004"": 2,
""P00626_006"": 4}"
O04180;21/12/2020;CANCELED;;U00599;U00204;"{""P00599_016"": 4}"
O04181;15/11/2020;OK;27/11/2020;U00622;U00539;"{""P00622_006"": 3,
""P00622_006"": 1}"
O04182;20/12/2020;OK;21/12/2020;U00551;U00190;"{""P00551_005"": 1,
""P00551_004"": 4}"
O04183;9/11/2020;OK;19/11/2020;U00567;U00372;"{""P00567_001"": 1,
""P00567_006"": 2,
""P00567_002"": 3,
""P00567_006"": 4,
""P00567_006"": 2}"
O04184;11/12/2020;CANCELED;;U00408;U00257;"{""P00408_002"": 3}"
O04185;5/11/2020;OK;12/11/2020;U00599;U00608;"{""P00599_002"": 4,
""P00599_012"": 5,
""P00599_022"": 5}"
O04186;11/11/2020;OK;23/11/2020;U00412;U00190;"{""P00412_001"": 5,
""P00412_001"": 1,
""P00412_001"": 2}"
O04187;19/12/2020;OK;27/12/2020;U00567;U00273;"{""P00567_003"": 2,
""P00567_001"": 5}"
O04188;4/12/2020;OK;8/12/2020;U00551;U00384;"{""P00551_006"": 3}"
O04189;27/11/2020;OK;29/11/2020;U00563;U00271;"{""P00563_004"": 2,
""P00563_001"": 1}"
O04190;8/12/2020;CANCELED;;U00613;U00069;"{""P00613_001"": 4}"
O04191;20/12/2020;OK;4/01/2021;U00551;U00092;"{""P00551_001"": 2}"
O04192;5/12/2020;OK;12/12/2020;U00451;U00335;"{""P00451_003"": 1,
""P00451_005"": 2}"
O04193;31/12/2020;OK;6/01/2021;U00613;U00091;"{""P00613_001"": 1,
""P00613_001"": 3,
""P00613_001"": 3,
""P00613_002"": 4,
""P00613_001"": 5}"
O04194;6/11/2020;OK;8/11/2020;U00489;U00141;"{""P00489_011"": 2}"
O04195;22/12/2020;OK;1/01/2021;U00551;U00209;"{""P00551_010"": 2}"
O04196;11/11/2020;OK;24/11/2020;U00562;U00085;"{""P00562_004"": 4,
""P00562_011"": 4,
""P00562_001"": 1}"
O04197;27/12/2020;OK;29/12/2020;U00545;U00394;"{""P00545_004"": 1}"
O04198;12/11/2020;OK;20/11/2020;U00551;U00472;"{""P00551_005"": 1,
""P00551_006"": 1}"
O04199;10/12/2020;CANCELED;;U00433;U00185;"{""P00433_009"": 3,
""P00433_007"": 1,
""P00433_008"": 4}"
O04200;19/12/2020;OK;20/12/2020;U00580;U00418;"{""P00580_001"": 5,
""P00580_002"": 4,
""P00580_003"": 5,
""P00580_003"": 4}"
O04201;15/12/2020;OK;30/12/2020;U00272;U00358;"{""P00272_005"": 2,
""P00272_003"": 5,
""P00272_001"": 1,
""P00272_004"": 3,
""P00272_003"": 5}"
O04202;5/12/2020;OK;13/12/2020;U00386;U00312;"{""P00386_014"": 1,
""P00386_010"": 3,
""P00386_001"": 4,
""P00386_004"": 4,
""P00386_011"": 4}"
O04203;23/11/2020;OK;8/12/2020;U00373;U00362;"{""P00373_001"": 1,
""P00373_010"": 1,
""P00373_005"": 5,
""P00373_003"": 4,
""P00373_002"": 2}"
O04204;2/12/2020;OK;6/12/2020;U00451;U00508;"{""P00451_006"": 4,
""P00451_002"": 5,
""P00451_007"": 4,
""P00451_008"": 2}"
O04205;29/12/2020;OK;5/01/2021;U00589;U00035;"{""P00589_004"": 3,
""P00589_008"": 1,
""P00589_004"": 4,
""P00589_009"": 5,
""P00589_006"": 2}"
O04206;11/12/2020;CANCELED;;U00483;U00131;"{""P00483_004"": 4,
""P00483_001"": 3,
""P00483_001"": 3,
""P00483_001"": 3,
""P00483_001"": 1}"
O04207;15/11/2020;OK;17/11/2020;U00617;U00160;"{""P00617_006"": 1,
""P00617_014"": 2,
""P00617_009"": 1,
""P00617_011"": 4}"
O04208;5/11/2020;CANCELED;;U00594;U00053;"{""P00594_003"": 3,
""P00594_004"": 3}"
O04209;24/11/2020;OK;4/12/2020;U00573;U00394;"{""P00573_002"": 2}"
O04210;18/12/2020;OK;20/12/2020;U00626;U00459;"{""P00626_001"": 2,
""P00626_006"": 4,
""P00626_004"": 2,
""P00626_007"": 5,
""P00626_006"": 3}"
O04211;19/11/2020;OK;27/11/2020;U00576;U00439;"{""P00576_006"": 1}"
O04212;3/12/2020;CANCELED;;U00599;U00110;"{""P00599_014"": 5,
""P00599_017"": 4}"
O04213;12/12/2020;OK;26/12/2020;U00204;U00151;"{""P00204_002"": 2,
""P00204_007"": 2}"
O04214;11/11/2020;CANCELED;;U00448;U00093;"{""P00448_008"": 5,
""P00448_006"": 5,
""P00448_004"": 4,
""P00448_001"": 5,
""P00448_003"": 5}"
O04215;22/12/2020;OK;24/12/2020;U00489;U00398;"{""P00489_010"": 2,
""P00489_022"": 5,
""P00489_016"": 3,
""P00489_002"": 4,
""P00489_022"": 1}"
O04216;24/12/2020;OK;26/12/2020;U00505;U00079;"{""P00505_002"": 1,
""P00505_005"": 1,
""P00505_009"": 3,
""P00505_003"": 4}"
O04217;7/11/2020;OK;16/11/2020;U00599;U00427;"{""P00599_018"": 1,
""P00599_016"": 1}"
O04218;11/12/2020;CANCELED;;U00595;U00572;"{""P00595_004"": 3}"
O04219;20/12/2020;OK;4/01/2021;U00468;U00339;"{""P00468_005"": 1}"
O04220;19/12/2020;OK;3/01/2021;U00555;U00122;"{""P00555_013"": 3}"
O04221;29/11/2020;OK;8/12/2020;U00573;U00504;"{""P00573_003"": 1,
""P00573_003"": 3}"
O04222;24/12/2020;OK;25/12/2020;U00626;U00018;"{""P00626_003"": 2,
""P00626_008"": 5,
""P00626_001"": 4,
""P00626_002"": 4,
""P00626_001"": 4}"
O04223;25/12/2020;CANCELED;;U00536;U00525;"{""P00536_003"": 5,
""P00536_002"": 2,
""P00536_006"": 5,
""P00536_003"": 5}"
O04224;2/11/2020;OK;16/11/2020;U00392;U00349;"{""P00392_001"": 1,
""P00392_009"": 2,
""P00392_007"": 3,
""P00392_007"": 1,
""P00392_009"": 3}"
O04225;25/12/2020;CANCELED;;U00487;U00085;"{""P00487_002"": 5}"
O04226;23/12/2020;OK;26/12/2020;U00626;U00198;"{""P00626_005"": 5}"
O04227;28/12/2020;OK;9/01/2021;U00599;U00386;"{""P00599_016"": 3,
""P00599_021"": 4}"
O04228;21/11/2020;CANCELED;;U00614;U00271;"{""P00614_002"": 1}"
O04229;27/11/2020;OK;9/12/2020;U00538;U00160;"{""P00538_004"": 2,
""P00538_002"": 2,
""P00538_002"": 4,
""P00538_002"": 2}"
O04230;25/11/2020;OK;8/12/2020;U00622;U00570;"{""P00622_009"": 3,
""P00622_008"": 3,
""P00622_009"": 4}"
O04231;26/11/2020;OK;29/11/2020;U00433;U00277;"{""P00433_009"": 1,
""P00433_009"": 3,
""P00433_007"": 1}"
O04232;6/12/2020;OK;12/12/2020;U00551;U00419;"{""P00551_004"": 4}"
O04233;15/11/2020;OK;18/11/2020;U00555;U00519;"{""P00555_002"": 5}"
O04234;19/12/2020;OK;3/01/2021;U00589;U00150;"{""P00589_003"": 1}"
O04235;20/11/2020;OK;26/11/2020;U00447;U00252;"{""P00447_006"": 4}"
O04236;20/12/2020;OK;27/12/2020;U00614;U00141;"{""P00614_011"": 5,
""P00614_002"": 4}"
O04237;22/12/2020;OK;27/12/2020;U00579;U00275;"{""P00579_003"": 2,
""P00579_002"": 2,
""P00579_005"": 3,
""P00579_002"": 5}"
O04238;25/12/2020;OK;4/01/2021;U00617;U00112;"{""P00617_003"": 5}"
O04239;22/11/2020;OK;27/11/2020;U00558;U00562;"{""P00558_002"": 5,
""P00558_001"": 2,
""P00558_001"": 3,
""P00558_002"": 2,
""P00558_001"": 3}"
O04240;4/11/2020;OK;11/11/2020;U00474;U00558;"{""P00474_008"": 2,
""P00474_007"": 3,
""P00474_004"": 1}"
O04241;29/12/2020;OK;3/01/2021;U00555;U00386;"{""P00555_002"": 1,
""P00555_002"": 4,
""P00555_003"": 4}"
O04242;8/12/2020;OK;9/12/2020;U00576;U00075;"{""P00576_002"": 4}"
O04243;31/12/2020;OK;2/01/2021;U00551;U00195;"{""P00551_005"": 3}"
O04244;14/12/2020;OK;28/12/2020;U00517;U00486;"{""P00517_002"": 5}"
O04245;5/12/2020;OK;8/12/2020;U00386;U00359;"{""P00386_014"": 3}"
O04246;16/12/2020;OK;25/12/2020;U00576;U00317;"{""P00576_004"": 2}"
O04247;29/11/2020;OK;5/12/2020;U00551;U00298;"{""P00551_010"": 5}"
O04248;4/12/2020;OK;8/12/2020;U00517;U00449;"{""P00517_002"": 5}"
O04249;4/12/2020;CANCELED;;U00555;U00414;"{""P00555_002"": 5}"
O04250;18/12/2020;OK;27/12/2020;U00605;U00129;"{""P00605_007"": 1}"
O04251;28/11/2020;OK;7/12/2020;U00362;U00131;"{""P00362_008"": 1,
""P00362_001"": 1,
""P00362_010"": 4,
""P00362_007"": 1}"
O04252;28/11/2020;OK;8/12/2020;U00447;U00538;"{""P00447_006"": 2,
""P00447_002"": 5}"
O04253;20/12/2020;OK;2/01/2021;U00603;U00047;"{""P00603_001"": 5,
""P00603_001"": 3}"
O04254;21/11/2020;OK;25/11/2020;U00580;U00589;"{""P00580_002"": 4,
""P00580_003"": 5,
""P00580_001"": 4,
""P00580_003"": 3,
""P00580_002"": 4}"
O04255;28/12/2020;OK;8/01/2021;U00496;U00490;"{""P00496_008"": 1}"
O04256;8/11/2020;OK;20/11/2020;U00451;U00428;"{""P00451_002"": 3}"
O04257;18/12/2020;OK;31/12/2020;U00614;U00554;"{""P00614_011"": 1}"
O04258;30/11/2020;OK;5/12/2020;U00626;U00444;"{""P00626_005"": 1,
""P00626_006"": 1,
""P00626_005"": 2}"
O04259;6/11/2020;OK;7/11/2020;U00311;U00222;"{""P00311_008"": 3,
""P00311_001"": 5}"
O04260;24/12/2020;CANCELED;;U00579;U00112;"{""P00579_005"": 1,
""P00579_005"": 3,
""P00579_001"": 3,
""P00579_005"": 5,
""P00579_005"": 5}"
O04261;30/11/2020;CANCELED;;U00562;U00446;"{""P00562_013"": 1,
""P00562_010"": 2,
""P00562_009"": 1,
""P00562_012"": 3}"
O04262;18/11/2020;CANCELED;;U00489;U00583;"{""P00489_001"": 2}"
O04263;29/12/2020;OK;1/01/2021;U00539;U00535;"{""P00539_004"": 1,
""P00539_003"": 4}"
O04264;24/12/2020;OK;3/01/2021;U00551;U00423;"{""P00551_006"": 3,
""P00551_004"": 2}"
O04265;9/12/2020;OK;11/12/2020;U00380;U00039;"{""P00380_002"": 2}"
O04266;14/12/2020;OK;18/12/2020;U00624;U00204;"{""P00624_002"": 1,
""P00624_003"": 2}"
O04267;4/12/2020;OK;15/12/2020;U00474;U00263;"{""P00474_004"": 4,
""P00474_007"": 2}"
O04268;6/11/2020;OK;18/11/2020;U00573;U00448;"{""P00573_003"": 1}"
O04269;1/11/2020;OK;10/11/2020;U00399;U00260;"{""P00399_013"": 3,
""P00399_011"": 5,
""P00399_001"": 5,
""P00399_013"": 1}"
O04270;21/11/2020;OK;27/11/2020;U00460;U00512;"{""P00460_001"": 4,
""P00460_001"": 3}"
O04271;26/11/2020;OK;29/11/2020;U00406;U00168;"{""P00406_003"": 4,
""P00406_008"": 5}"
O04272;15/12/2020;CANCELED;;U00535;U00393;"{""P00535_001"": 1,
""P00535_006"": 2,
""P00535_006"": 3,
""P00535_001"": 1,
""P00535_004"": 2}"
O04273;26/12/2020;OK;2/01/2021;U00489;U00334;"{""P00489_005"": 1,
""P00489_003"": 1}"
O04274;30/11/2020;OK;2/12/2020;U00545;U00129;"{""P00545_003"": 2,
""P00545_002"": 1,
""P00545_005"": 2,
""P00545_001"": 2}"
O04275;17/11/2020;OK;21/11/2020;U00605;U00410;"{""P00605_008"": 1,
""P00605_011"": 5,
""P00605_007"": 4,
""P00605_007"": 2,
""P00605_005"": 3}"
O04276;13/11/2020;CANCELED;;U00538;U00570;"{""P00538_002"": 2,
""P00538_001"": 5,
""P00538_004"": 5,
""P00538_002"": 5}"
O04277;10/11/2020;OK;21/11/2020;U00617;U00051;"{""P00617_001"": 1,
""P00617_011"": 5,
""P00617_007"": 2,
""P00617_005"": 5,
""P00617_010"": 1}"
O04278;23/12/2020;CANCELED;;U00470;U00533;"{""P00470_001"": 4,
""P00470_004"": 5,
""P00470_002"": 3,
""P00470_001"": 2}"
O04279;25/11/2020;OK;28/11/2020;U00593;U00272;"{""P00593_001"": 3,
""P00593_001"": 2,
""P00593_001"": 1,
""P00593_001"": 1,
""P00593_001"": 4}"
O04280;7/11/2020;CANCELED;;U00392;U00068;"{""P00392_001"": 2,
""P00392_004"": 1,
""P00392_001"": 3,
""P00392_009"": 3,
""P00392_006"": 3}"
O04281;10/12/2020;OK;22/12/2020;U00555;U00276;"{""P00555_002"": 2}"
O04282;13/12/2020;CANCELED;;U00535;U00166;"{""P00535_006"": 5,
""P00535_002"": 1,
""P00535_007"": 3}"
O04283;6/11/2020;OK;15/11/2020;U00599;U00129;"{""P00599_016"": 1,
""P00599_009"": 4,
""P00599_014"": 2,
""P00599_020"": 1,
""P00599_021"": 1}"
O04284;12/11/2020;OK;23/11/2020;U00622;U00448;"{""P00622_007"": 2,
""P00622_004"": 1,
""P00622_001"": 2,
""P00622_003"": 5,
""P00622_009"": 4}"
O04285;24/12/2020;OK;7/01/2021;U00477;U00441;"{""P00477_003"": 1}"
O04286;7/11/2020;CANCELED;;U00505;U00150;"{""P00505_003"": 4,
""P00505_001"": 3,
""P00505_009"": 5,
""P00505_004"": 4,
""P00505_004"": 4}"
O04287;29/11/2020;OK;8/12/2020;U00622;U00595;"{""P00622_008"": 3,
""P00622_009"": 4,
""P00622_002"": 2}"
O04288;1/12/2020;OK;14/12/2020;U00599;U00041;"{""P00599_019"": 2}"
O04289;15/12/2020;OK;20/12/2020;U00536;U00047;"{""P00536_004"": 5,
""P00536_001"": 2,
""P00536_003"": 4,
""P00536_004"": 5,
""P00536_003"": 5}"
O04290;9/11/2020;OK;15/11/2020;U00563;U00385;"{""P00563_003"": 5,
""P00563_004"": 3}"
O04291;7/12/2020;OK;11/12/2020;U00517;U00073;"{""P00517_001"": 4,
""P00517_001"": 3,
""P00517_004"": 2,
""P00517_004"": 5}"
O04292;3/12/2020;OK;14/12/2020;U00496;U00320;"{""P00496_007"": 4}"
O04293;2/12/2020;CANCELED;;U00551;U00243;"{""P00551_008"": 1,
""P00551_004"": 2,
""P00551_005"": 4}"
O04294;22/11/2020;CANCELED;;U00576;U00383;"{""P00576_009"": 4,
""P00576_005"": 3}"
O04295;12/12/2020;CANCELED;;U00531;U00413;"{""P00531_001"": 1,
""P00531_001"": 3,
""P00531_001"": 3,
""P00531_001"": 4,
""P00531_001"": 5}"
O04296;23/12/2020;CANCELED;;U00562;U00313;"{""P00562_004"": 2,
""P00562_001"": 4,
""P00562_005"": 2}"
O04297;12/12/2020;OK;24/12/2020;U00599;U00382;"{""P00599_018"": 4,
""P00599_011"": 2,
""P00599_002"": 4,
""P00599_012"": 2}"
O04298;22/11/2020;OK;27/11/2020;U00614;U00103;"{""P00614_003"": 5}"
O04299;21/12/2020;OK;22/12/2020;U00599;U00404;"{""P00599_016"": 4,
""P00599_020"": 3,
""P00599_006"": 2,
""P00599_017"": 3}"
O04300;15/12/2020;OK;19/12/2020;U00605;U00083;"{""P00605_006"": 2}"
O04301;27/11/2020;OK;28/11/2020;U00563;U00459;"{""P00563_004"": 2}"
O04302;17/11/2020;OK;18/11/2020;U00599;U00317;"{""P00599_011"": 2,
""P00599_011"": 2,
""P00599_008"": 5,
""P00599_017"": 1}"
O04303;9/11/2020;OK;19/11/2020;U00346;U00229;"{""P00346_004"": 4,
""P00346_001"": 5,
""P00346_005"": 5,
""P00346_004"": 1,
""P00346_003"": 3}"
O04304;24/11/2020;OK;25/11/2020;U00325;U00149;"{""P00325_005"": 2,
""P00325_007"": 1,
""P00325_011"": 4,
""P00325_013"": 1,
""P00325_009"": 2}"
O04305;10/12/2020;OK;19/12/2020;U00617;U00515;"{""P00617_002"": 5,
""P00617_014"": 3,
""P00617_015"": 2}"
O04306;22/12/2020;OK;28/12/2020;U00620;U00529;"{""P00620_002"": 2,
""P00620_001"": 4,
""P00620_002"": 4}"
O04307;13/12/2020;OK;28/12/2020;U00563;U00045;"{""P00563_002"": 2,
""P00563_002"": 1}"
O04308;20/11/2020;CANCELED;;U00428;U00480;"{""P00428_003"": 3,
""P00428_006"": 4,
""P00428_006"": 2,
""P00428_002"": 2,
""P00428_002"": 5}"
O04309;21/12/2020;OK;3/01/2021;U00574;U00497;"{""P00574_001"": 4,
""P00574_001"": 4,
""P00574_001"": 4,
""P00574_001"": 5}"
O04310;19/12/2020;OK;31/12/2020;U00551;U00409;"{""P00551_007"": 1}"
O04311;13/11/2020;OK;27/11/2020;U00617;U00202;"{""P00617_016"": 5}"
O04312;12/12/2020;OK;21/12/2020;U00576;U00149;"{""P00576_009"": 5}"
O04313;10/11/2020;OK;18/11/2020;U00489;U00225;"{""P00489_002"": 4,
""P00489_017"": 1}"
O04314;23/12/2020;OK;5/01/2021;U00592;U00553;"{""P00592_001"": 5,
""P00592_001"": 3,
""P00592_001"": 2,
""P00592_001"": 1}"
O04315;23/12/2020;CANCELED;;U00562;U00169;"{""P00562_001"": 1,
""P00562_002"": 4}"
O04316;27/11/2020;OK;28/11/2020;U00535;U00555;"{""P00535_003"": 1}"
O04317;18/11/2020;OK;25/11/2020;U00512;U00507;"{""P00512_001"": 5}"
O04318;1/11/2020;OK;8/11/2020;U00401;U00444;"{""P00401_003"": 4,
""P00401_003"": 2,
""P00401_003"": 4,
""P00401_002"": 4,
""P00401_007"": 5}"
O04319;10/11/2020;CANCELED;;U00605;U00232;"{""P00605_001"": 1}"
O04320;13/11/2020;OK;16/11/2020;U00376;U00556;"{""P00376_006"": 1,
""P00376_006"": 1,
""P00376_020"": 3,
""P00376_002"": 3,
""P00376_016"": 3}"
O04321;23/12/2020;CANCELED;;U00559;U00427;"{""P00559_004"": 1,
""P00559_005"": 5}"
O04322;4/12/2020;OK;12/12/2020;U00448;U00196;"{""P00448_008"": 5,
""P00448_010"": 4,
""P00448_006"": 2,
""P00448_001"": 1}"
O04323;3/11/2020;OK;7/11/2020;U00617;U00326;"{""P00617_010"": 3,
""P00617_012"": 5,
""P00617_002"": 5,
""P00617_004"": 5,
""P00617_013"": 5}"
O04324;11/11/2020;CANCELED;;U00433;U00020;"{""P00433_002"": 2,
""P00433_006"": 5,
""P00433_007"": 3,
""P00433_006"": 3,
""P00433_008"": 3}"
O04325;22/12/2020;OK;30/12/2020;U00513;U00599;"{""P00513_005"": 5,
""P00513_004"": 5,
""P00513_004"": 3,
""P00513_003"": 2,
""P00513_003"": 1}"
O04326;13/11/2020;OK;27/11/2020;U00592;U00360;"{""P00592_001"": 3,
""P00592_001"": 4,
""P00592_001"": 1,
""P00592_001"": 4,
""P00592_001"": 4}"
O04327;5/11/2020;OK;12/11/2020;U00605;U00547;"{""P00605_004"": 4}"
O04328;7/11/2020;OK;13/11/2020;U00371;U00381;"{""P00371_004"": 4,
""P00371_004"": 1,
""P00371_005"": 3,
""P00371_006"": 5,
""P00371_002"": 4}"
O04329;12/12/2020;OK;13/12/2020;U00485;U00088;"{""P00485_008"": 4,
""P00485_004"": 4,
""P00485_005"": 5}"
O04330;14/11/2020;CANCELED;;U00576;U00398;"{""P00576_004"": 1,
""P00576_001"": 5}"
O04331;14/11/2020;OK;24/11/2020;U00563;U00569;"{""P00563_001"": 4,
""P00563_002"": 3,
""P00563_004"": 1}"
O04332;2/12/2020;OK;16/12/2020;U00551;U00433;"{""P00551_009"": 2,
""P00551_002"": 1,
""P00551_007"": 1,
""P00551_005"": 3}"
O04333;3/11/2020;CANCELED;;U00617;U00148;"{""P00617_003"": 1,
""P00617_015"": 5,
""P00617_003"": 3,
""P00617_004"": 2}"
O04334;19/12/2020;OK;27/12/2020;U00562;U00492;"{""P00562_001"": 5}"
O04335;30/12/2020;OK;1/01/2021;U00617;U00328;"{""P00617_014"": 2,
""P00617_008"": 2}"
O04336;24/11/2020;OK;28/11/2020;U00605;U00202;"{""P00605_001"": 2,
""P00605_011"": 3,
""P00605_007"": 3,
""P00605_007"": 5}"
O04337;20/12/2020;OK;21/12/2020;U00418;U00103;"{""P00418_004"": 1,
""P00418_001"": 5,
""P00418_003"": 1,
""P00418_001"": 4}"
O04338;23/11/2020;OK;4/12/2020;U00474;U00595;"{""P00474_002"": 2}"
O04339;23/11/2020;OK;27/11/2020;U00468;U00431;"{""P00468_002"": 4,
""P00468_004"": 3,
""P00468_002"": 4,
""P00468_004"": 3}"
O04340;10/11/2020;OK;22/11/2020;U00517;U00589;"{""P00517_002"": 2,
""P00517_002"": 3}"
O04341;6/12/2020;CANCELED;;U00535;U00221;"{""P00535_005"": 4}"
O04342;31/12/2020;OK;8/01/2021;U00406;U00065;"{""P00406_007"": 5}"
O04343;12/11/2020;CANCELED;;U00617;U00618;"{""P00617_011"": 3}"
O04344;16/11/2020;OK;25/11/2020;U00576;U00061;"{""P00576_005"": 4,
""P00576_003"": 3,
""P00576_004"": 3,
""P00576_005"": 5}"
O04345;5/11/2020;OK;13/11/2020;U00505;U00571;"{""P00505_006"": 2,
""P00505_009"": 5,
""P00505_006"": 1,
""P00505_005"": 3,
""P00505_007"": 3}"
O04346;30/12/2020;CANCELED;;U00543;U00612;"{""P00543_003"": 2,
""P00543_001"": 5,
""P00543_001"": 5,
""P00543_003"": 3}"
O04347;14/11/2020;CANCELED;;U00485;U00140;"{""P00485_002"": 1,
""P00485_001"": 1,
""P00485_004"": 5,
""P00485_008"": 3,
""P00485_003"": 5}"
O04348;13/11/2020;CANCELED;;U00622;U00305;"{""P00622_001"": 3}"
O04349;8/12/2020;OK;12/12/2020;U00580;U00323;"{""P00580_001"": 3,
""P00580_001"": 5,
""P00580_001"": 3,
""P00580_002"": 5}"
O04350;15/11/2020;OK;17/11/2020;U00400;U00518;"{""P00400_006"": 2,
""P00400_002"": 5,
""P00400_004"": 1,
""P00400_002"": 3,
""P00400_007"": 3}"
O04351;23/12/2020;OK;27/12/2020;U00605;U00322;"{""P00605_007"": 3}"
O04352;25/12/2020;OK;26/12/2020;U00400;U00375;"{""P00400_001"": 2}"
O04353;26/12/2020;OK;8/01/2021;U00489;U00061;"{""P00489_022"": 3}"
O04354;2/12/2020;OK;8/12/2020;U00520;U00112;"{""P00520_007"": 2,
""P00520_002"": 1,
""P00520_007"": 2,
""P00520_003"": 3,
""P00520_007"": 1}"
O04355;14/12/2020;OK;22/12/2020;U00487;U00271;"{""P00487_002"": 1,
""P00487_001"": 4}"
O04356;2/11/2020;CANCELED;;U00500;U00523;"{""P00500_006"": 3,
""P00500_001"": 5,
""P00500_002"": 2}"
O04357;1/11/2020;OK;8/11/2020;U00595;U00315;"{""P00595_001"": 3}"
O04358;12/11/2020;OK;25/11/2020;U00501;U00140;"{""P00501_005"": 4,
""P00501_005"": 4}"
O04359;5/12/2020;OK;19/12/2020;U00622;U00017;"{""P00622_006"": 2,
""P00622_005"": 2}"
O04360;9/12/2020;OK;15/12/2020;U00205;U00288;"{""P00205_002"": 4,
""P00205_005"": 5}"
O04361;28/11/2020;OK;8/12/2020;U00580;U00535;"{""P00580_003"": 4,
""P00580_002"": 5,
""P00580_003"": 4,
""P00580_001"": 1,
""P00580_003"": 5}"
O04362;18/11/2020;OK;19/11/2020;U00489;U00119;"{""P00489_018"": 5,
""P00489_003"": 1,
""P00489_023"": 4,
""P00489_002"": 3,
""P00489_017"": 4}"
O04363;17/12/2020;OK;23/12/2020;U00406;U00035;"{""P00406_007"": 1}"
O04364;12/11/2020;OK;14/11/2020;U00545;U00169;"{""P00545_003"": 4}"
O04365;15/11/2020;OK;28/11/2020;U00599;U00296;"{""P00599_005"": 4}"
O04366;15/11/2020;OK;22/11/2020;U00559;U00566;"{""P00559_003"": 2,
""P00559_002"": 3}"
O04367;6/12/2020;OK;18/12/2020;U00306;U00179;"{""P00306_003"": 2}"
O04368;12/11/2020;CANCELED;;U00489;U00388;"{""P00489_025"": 1,
""P00489_011"": 1,
""P00489_004"": 4,
""P00489_019"": 5}"
O04369;14/11/2020;OK;16/11/2020;U00578;U00520;"{""P00578_001"": 4}"
O04370;26/12/2020;OK;4/01/2021;U00505;U00362;"{""P00505_001"": 5,
""P00505_001"": 4}"
O04371;28/12/2020;CANCELED;;U00614;U00262;"{""P00614_011"": 2,
""P00614_004"": 5}"
